movie_id,title,production_year,votes,vote_mean,vote_sd,theat_gross_dollars,theat_last_date,role,count,count_male,mean_age,wmean_age,count_female,status,bechdel_test
205047,Don't Be Afraid of the Dark,2010,40318,5.55,2.156,24042490,2011-11-13,actsin,12,8,46.1666666666667,43.9829492670685,4,mixed,3
205047,Don't Be Afraid of the Dark,2010,40318,5.55,2.156,24042490,2011-11-13,writer,1,1,46,46,0,all male,3
205548,Don't Say a Word,2001,39808,6.04,2.031,55001642,2016-08-02,actsin,25,18,39.04,37.46011184476,7,mixed,3
205548,Don't Say a Word,2001,39808,6.04,2.031,55001642,2016-08-02,director,1,1,36,36,0,all male,3
205548,Don't Say a Word,2001,39808,6.04,2.031,55001642,2016-08-02,writer,1,1,47,47,0,all male,3
205642,Don't Tell Mom the Babysitter's Dead,1991,21402,5.95,2.202,25196249,2016-08-02,actsin,26,14,33.8846153846154,30.760669763596,12,mixed,3
205642,Don't Tell Mom the Babysitter's Dead,1991,21402,5.95,2.202,25196249,2016-08-02,director,1,1,33,33,0,all male,3
206195,Donnie Darko,2001,569041,7.38,2.563,727883,2004-10-03,actsin,38,20,33.3157894736842,33.27400702048,18,mixed,3
206195,Donnie Darko,2001,569041,7.38,2.563,727883,2004-10-03,director,1,1,26,26,0,all male,3
206195,Donnie Darko,2001,569041,7.38,2.563,727883,2004-10-03,writer,1,1,26,26,0,all male,3
206347,Doom,2005,86868,5.5,2.062,28031250,2005-11-27,actsin,11,9,34.6363636363636,31.9540081739228,2,mixed,1
206347,Doom,2005,86868,5.5,2.062,28031250,2005-11-27,director,1,1,55,55,0,all male,1
206347,Doom,2005,86868,5.5,2.062,28031250,2005-11-27,writer,3,3,35.6666666666667,28.0000000011848,0,all male,1
206379,Doomsday,2008,62203,6.05,2.121,10955425,2008-04-06,actsin,20,15,40.3,34.4479729416987,5,mixed,3
206379,Doomsday,2008,62203,6.05,2.121,10955425,2008-04-06,director,1,1,38,38,0,all male,3
206379,Doomsday,2008,62203,6.05,2.121,10955425,2008-04-06,writer,1,1,38,38,0,all male,3
206563,Dope,2015,50239,6.63,2.195,17474107,2015-09-13,actsin,17,13,35.7647058823529,33.4198151629574,4,mixed,1
206563,Dope,2015,50239,6.63,2.195,17474107,2015-09-13,director,1,1,42,42,0,all male,1
206563,Dope,2015,50239,6.63,2.195,17474107,2015-09-13,writer,1,1,42,42,0,all male,1
208047,Doubt,2008,98044,6.71,2.226,33422556,2009-04-05,actsin,22,6,49.6363636363636,51.0939901176656,16,mixed,3
208047,Doubt,2008,98044,6.71,2.226,33422556,2009-04-05,director,1,1,58,58,0,all male,3
208047,Doubt,2008,98044,6.71,2.226,33422556,2009-04-05,writer,2,2,58,58,0,all male,3
208344,Down by Law,1986,35604,7.05,2.495,1436000,2016-08-02,actsin,14,10,36.0714285714286,34.1837176226759,4,mixed,1
208344,Down by Law,1986,35604,7.05,2.495,1436000,2016-08-02,director,1,1,33,33,0,all male,1
208344,Down by Law,1986,35604,7.05,2.495,1436000,2016-08-02,writer,1,1,33,33,0,all male,1
208468,Down Periscope,1996,16651,5.95,2.202,25785603,2016-08-02,actsin,26,25,42,42.0641817479071,1,mixed,0
208468,Down Periscope,1996,16651,5.95,2.202,25785603,2016-08-02,director,1,1,51,51,0,all male,0
208468,Down Periscope,1996,16651,5.95,2.202,25785603,2016-08-02,writer,3,3,52,53,0,all male,0
208648,Down with Love,2003,32826,6.05,2.121,20298207,2003-07-27,actsin,30,18,44.3333333333333,39.7364549169829,12,mixed,3
208648,Down with Love,2003,32826,6.05,2.121,20298207,2003-07-27,director,1,1,39,39,0,all male,3
209002,Dr. Dolittle 2,2001,33378,4.95,2.121,112952899,2016-08-02,actsin,67,53,38.4029850746269,32.8870104501307,14,mixed,3
209298,Dracula,1992,141181,6.88,2.386,82522790,2016-08-02,actsin,27,15,35,32.2661934211218,12,mixed,3
209298,Dracula,1992,141181,6.88,2.386,82522790,2016-08-02,director,1,1,53,53,0,all male,3
209298,Dracula,1992,141181,6.88,2.386,82522790,2016-08-02,writer,1,1,32,32,0,all male,3
209355,Dracula: Dead and Loving It,1995,29672,5.72,2.206,10693649,2016-08-02,actsin,33,22,44.4242424242424,48.9246049865824,11,mixed,3
209355,Dracula: Dead and Loving It,1995,29672,5.72,2.206,10693649,2016-08-02,director,1,1,69,69,0,all male,3
209355,Dracula: Dead and Loving It,1995,29672,5.72,2.206,10693649,2016-08-02,writer,1,1,69,69,0,all male,3
209356,Dracula: Pages from a Virgin's Diary,2002,1536,6.88,2.386,39659,2003-06-08,actsin,1,1,39,39,0,all male,1
209356,Dracula: Pages from a Virgin's Diary,2002,1536,6.88,2.386,39659,2003-06-08,director,1,1,46,46,0,all male,1
209377,Draft Day,2014,38077,6.41,2.167,28831145,2014-06-15,actsin,57,51,47.8070175438597,55.1698956324307,6,mixed,2
209377,Draft Day,2014,38077,6.41,2.167,28831145,2014-06-15,director,1,1,68,68,0,all male,2
209402,Drag Me to Hell,2009,155725,6.17,2.315,42100625,2016-08-02,actsin,24,15,46.4166666666667,43.5419741705552,9,mixed,3
209402,Drag Me to Hell,2009,155725,6.17,2.315,42100625,2016-08-02,director,1,1,50,50,0,all male,3
209402,Drag Me to Hell,2009,155725,6.17,2.315,42100625,2016-08-02,writer,2,2,51.5,50,0,all male,3
209447,Dragnet,1987,25200,5.85,2.128,57387516,2016-08-02,actsin,36,22,41.4722222222222,44.6415341240654,14,mixed,3
209447,Dragnet,1987,25200,5.85,2.128,57387516,2016-08-02,director,1,1,45,45,0,all male,3
209447,Dragnet,1987,25200,5.85,2.128,57387516,2016-08-02,writer,4,4,46,35.0000000001848,0,all male,3
209544,Dragon: The Bruce Lee Story,1993,21608,6.71,2.3,35112679,2016-08-02,actsin,24,18,41.7083333333333,41.8050762314671,6,mixed,3
209544,Dragon: The Bruce Lee Story,1993,21608,6.71,2.3,35112679,2016-08-02,director,1,1,44,44,0,all male,3
209544,Dragon: The Bruce Lee Story,1993,21608,6.71,2.3,35112679,2016-08-02,writer,3,2,52.3333333333333,57.4776133215845,1,mixed,3
209578,DragonHeart,1996,77517,6.05,2.121,51367375,2016-08-02,actsin,16,13,39.75,37.3692522072521,3,mixed,2
209578,DragonHeart,1996,77517,6.05,2.121,51367375,2016-08-02,director,1,1,47,47,0,all male,2
209578,DragonHeart,1996,77517,6.05,2.121,51367375,2016-08-02,writer,3,3,42,39.3099200082933,0,all male,2
209600,Dragonslayer,1981,10609,6.05,2.224,14110013,2016-08-02,actsin,12,10,44.9166666666667,43.7371244595712,2,mixed,1
210190,Dream House,2011,45293,6.05,2.121,21283440,2011-11-13,actsin,20,12,42.7,41.3391174206805,8,mixed,3
210190,Dream House,2011,45293,6.05,2.121,21283440,2011-11-13,director,1,1,62,62,0,all male,3
210428,Dreamcatcher,2003,74508,5.55,2.156,33715436,2016-08-02,actsin,25,23,32.68,41.0310918919238,2,mixed,0
210428,Dreamcatcher,2003,74508,5.55,2.156,33715436,2016-08-02,director,1,1,54,54,0,all male,0
210428,Dreamcatcher,2003,74508,5.55,2.156,33715436,2016-08-02,writer,3,3,60.6666666666667,63.0798933440198,0,all male,0
210445,Dreamchild,1985,1157,6.77,2.467,1215923,2016-08-02,actsin,36,25,37.4722222222222,43.3798638840201,11,mixed,3
210445,Dreamchild,1985,1157,6.77,2.467,1215923,2016-08-02,director,1,1,47,47,0,all male,3
210445,Dreamchild,1985,1157,6.77,2.467,1215923,2016-08-02,writer,1,1,50,50,0,all male,3
210510,Dreamgirls,2006,54982,6.55,2.479,103365956,2016-08-02,actsin,49,33,37.4081632653061,37.5691353325865,16,mixed,3
210510,Dreamgirls,2006,54982,6.55,2.479,103365956,2016-08-02,director,1,1,51,51,0,all male,3
210510,Dreamgirls,2006,54982,6.55,2.479,103365956,2016-08-02,writer,2,2,58.5,58.5,0,all male,3
210601,Dreamland,2006,2208,6.41,2.406,4350,2006-12-03,actsin,7,4,35.5714285714286,30.9680522046279,3,mixed,3
211416,Drinking Buddies,2013,44863,6.05,2.121,340430,2013-11-03,actsin,9,6,33.4444444444444,33.552512457673,3,mixed,3
211416,Drinking Buddies,2013,44863,6.05,2.121,340430,2013-11-03,director,1,1,32,32,0,all male,3
211416,Drinking Buddies,2013,44863,6.05,2.121,340430,2013-11-03,writer,1,1,32,32,0,all male,3
211512,Drive,2011,422699,7.14,2.546,35060689,2012-02-09,actsin,17,12,45.5882352941176,41.6265367432563,5,mixed,3
211512,Drive,2011,422699,7.14,2.546,35060689,2012-02-09,director,1,1,41,41,0,all male,3
211512,Drive,2011,422699,7.14,2.546,35060689,2012-02-09,writer,2,2,56,54.7348533485377,0,all male,3
211869,Drool,2009,665,6.17,2.587,1199,2010-01-24,actsin,8,6,34.75,38.2921308157942,2,mixed,3
211920,Drop Dead Gorgeous,1999,27001,6.41,2.406,10561238,1999-09-12,actsin,38,15,34.2105263157895,33.7924224562018,23,mixed,3
211920,Drop Dead Gorgeous,1999,27001,6.41,2.406,10561238,1999-09-12,director,1,1,29,29,0,all male,3
211958,Drop Zone,1994,15568,5.5,2.062,28720380,2016-08-02,actsin,32,26,38.15625,35.2456386848093,6,mixed,2
211958,Drop Zone,1994,15568,5.5,2.062,28720380,2016-08-02,director,1,1,55,55,0,all male,2
211958,Drop Zone,1994,15568,5.5,2.062,28720380,2016-08-02,writer,1,1,35,35,0,all male,2
212231,Drugstore Cowboy,1989,24961,6.59,2.289,4729352,2016-08-02,actsin,11,7,38.3636363636364,28.3351122568938,4,mixed,2
212231,Drugstore Cowboy,1989,24961,6.59,2.289,4729352,2016-08-02,director,1,1,37,37,0,all male,2
212231,Drugstore Cowboy,1989,24961,6.59,2.289,4729352,2016-08-02,writer,2,2,56,37.2341777576405,0,all male,2
212280,Drumline,2002,28412,5.69,2.338,56398162,2003-04-27,actsin,24,19,29.25,26.6086198987694,5,mixed,1
212280,Drumline,2002,28412,5.69,2.338,56398162,2003-04-27,director,1,1,36,36,0,all male,1
212280,Drumline,2002,28412,5.69,2.338,56398162,2003-04-27,writer,2,0,41,41,2,all female,1
213216,"Dude, Where's My Car?",2000,115338,5.55,2.156,46729800,2016-08-02,actsin,41,28,28.7317073170732,25.6739169786151,13,mixed,2
213275,Due Date,2010,269447,6.13,2.048,100539043,2011-01-27,actsin,27,22,40.2222222222222,39.1698551118706,5,mixed,1
213275,Due Date,2010,269447,6.13,2.048,100539043,2011-01-27,director,1,1,40,40,0,all male,1
213275,Due Date,2010,269447,6.13,2.048,100539043,2011-01-27,writer,1,1,40,40,0,all male,1
213909,Dumb & Dumber,1994,284209,6.88,2.386,127175354,2016-08-02,actsin,28,17,37.8928571428571,38.0628125814663,11,mixed,2
213909,Dumb & Dumber,1994,284209,6.88,2.386,127175354,2016-08-02,director,2,2,37,37,0,all male,2
213909,Dumb & Dumber,1994,284209,6.88,2.386,127175354,2016-08-02,writer,3,3,36.3333333333333,38,0,all male,2
214115,Dune,1984,95876,6.55,2.479,30925690,2016-08-02,actsin,33,20,38.030303030303,47.5456885561055,13,mixed,3
214115,Dune,1984,95876,6.55,2.479,30925690,2016-08-02,director,1,1,38,38,0,all male,3
214115,Dune,1984,95876,6.55,2.479,30925690,2016-08-02,writer,2,2,51,52.4951733153645,0,all male,3
214360,Duplicity,2009,41414,6.05,2.121,40572825,2016-08-02,actsin,41,30,41.9756097560976,46.1094583059677,11,mixed,2
214360,Duplicity,2009,41414,6.05,2.121,40572825,2016-08-02,director,1,1,53,53,0,all male,2
214360,Duplicity,2009,41414,6.05,2.121,40572825,2016-08-02,writer,1,1,53,53,0,all male,2
215289,Dylan Dog: Dead of Night,2010,12887,5.5,2.267,1183354,2011-05-15,actsin,31,27,34.7096774193548,34.2020099418936,4,mixed,0
215289,Dylan Dog: Dead of Night,2010,12887,5.5,2.267,1183354,2011-05-15,writer,1,1,57,57,0,all male,0
216579,E.T. the Extra-Terrestrial,1982,276604,7.04,2.389,435110554,2016-08-02,actsin,16,9,26.125,22.1652467233286,7,mixed,3
216579,E.T. the Extra-Terrestrial,1982,276604,7.04,2.389,435110554,2016-08-02,director,1,1,36,36,0,all male,3
216579,E.T. the Extra-Terrestrial,1982,276604,7.04,2.389,435110554,2016-08-02,writer,1,0,32,32,1,all female,3
216658,Eagle Eye,2008,148655,6.23,2.109,101111837,2008-12-28,actsin,76,62,38.4868421052632,33.8203339800967,14,mixed,1
216658,Eagle Eye,2008,148655,6.23,2.109,101111837,2008-12-28,director,1,1,43,43,0,all male,1
216674,Eagle vs Shark,2007,15911,6.68,2.4,221846,2007-08-05,actsin,8,7,34.75,37.4351117850269,1,mixed,3
216674,Eagle vs Shark,2007,15911,6.68,2.4,221846,2007-08-05,director,1,1,32,32,0,all male,3
216674,Eagle vs Shark,2007,15911,6.68,2.4,221846,2007-08-05,writer,2,2,32,32,0,all male,3
217244,Eastern Promises,2007,187013,6.77,2.315,16866286,2007-10-21,actsin,24,16,45.3333333333333,39.7795727352908,8,mixed,3
217244,Eastern Promises,2007,187013,6.77,2.315,16866286,2007-10-21,director,1,1,64,64,0,all male,3
217244,Eastern Promises,2007,187013,6.77,2.315,16866286,2007-10-21,writer,1,1,48,48,0,all male,3
217285,Easy A,2010,270515,6.63,2.195,58401464,2010-12-19,actsin,35,19,31.4571428571429,30.9679899033101,16,mixed,3
217285,Easy A,2010,270515,6.63,2.195,58401464,2010-12-19,writer,1,1,33,33,0,all male,3
217400,Easy Rider,1969,73543,6.88,2.386,41728598,2016-08-02,actsin,23,12,28.8260869565217,31.9968053682806,11,mixed,1
217400,Easy Rider,1969,73543,6.88,2.386,41728598,2016-08-02,director,1,1,33,33,0,all male,1
217400,Easy Rider,1969,73543,6.88,2.386,41728598,2016-08-02,writer,3,3,35.6666666666667,29,0,all male,1
217432,Easy Virtue,2008,16218,6.15,2.197,2656324,2009-10-04,actsin,13,8,33.6153846153846,32.680222760854,5,mixed,3
217432,Easy Virtue,2008,16218,6.15,2.197,2656324,2009-10-04,director,1,1,44,44,0,all male,3
217432,Easy Virtue,2008,16218,6.15,2.197,2656324,2009-10-04,writer,2,2,72,68.7796267053688,0,all male,3
217507,Eat Pray Love,2010,62067,5.95,2.202,80574010,2016-08-02,actsin,29,17,43.7931034482759,42.0661796500104,12,mixed,3
217507,Eat Pray Love,2010,62067,5.95,2.202,80574010,2016-08-02,director,1,1,45,45,0,all male,3
217507,Eat Pray Love,2010,62067,5.95,2.202,80574010,2016-08-02,writer,3,1,50.6666666666667,43.2300266639022,2,mixed,3
217846,Echelon Conspiracy,2009,16818,5.72,2.206,500154,2009-03-01,actsin,17,15,42,41.9724693362846,2,mixed,0
217846,Echelon Conspiracy,2009,16818,5.72,2.206,500154,2009-03-01,director,1,1,33,33,0,all male,0
218401,Ed Wood,1994,140911,7.05,2.495,5887457,2016-08-02,actsin,53,46,45.7735849056604,42.3113546370871,7,mixed,3
218401,Ed Wood,1994,140911,7.05,2.495,5887457,2016-08-02,director,1,1,36,36,0,all male,3
218401,Ed Wood,1994,140911,7.05,2.495,5887457,2016-08-02,writer,2,2,32,31,0,all male,3
218696,Edge of Darkness,2010,74294,6.23,2.109,43290977,2010-04-04,actsin,26,22,37.6923076923077,45.7700768319623,4,mixed,1
218696,Edge of Darkness,2010,74294,6.23,2.109,43290977,2010-04-04,director,1,1,67,67,0,all male,1
218696,Edge of Darkness,2010,74294,6.23,2.109,43290977,2010-04-04,writer,2,2,64,62.3898133526844,0,all male,1
218740,Edge of Tomorrow,2014,417881,7.19,2.354,100206256,2016-08-02,actsin,27,17,41.4814814814815,43.714381108073,10,mixed,1
218740,Edge of Tomorrow,2014,417881,7.19,2.354,100206256,2016-08-02,director,1,1,49,49,0,all male,1
218740,Edge of Tomorrow,2014,417881,7.19,2.354,100206256,2016-08-02,writer,2,2,45.5,45.9999999999076,0,all male,1
219077,Educating Rita,1983,9697,6.63,2.195,14648076,2016-08-02,actsin,12,6,43.75,42.9394281126875,6,mixed,3
219077,Educating Rita,1983,9697,6.63,2.195,14648076,2016-08-02,director,1,1,63,63,0,all male,3
219077,Educating Rita,1983,9697,6.63,2.195,14648076,2016-08-02,writer,2,2,36,36,0,all male,3
219152,Edward Scissorhands,1990,351350,7.05,2.495,56362352,2016-08-02,actsin,35,19,35.6,32.0769313093424,16,mixed,3
219152,Edward Scissorhands,1990,351350,7.05,2.495,56362352,2016-08-02,director,1,1,32,32,0,all male,3
219152,Edward Scissorhands,1990,351350,7.05,2.495,56362352,2016-08-02,writer,3,1,33.3333333333333,32.8849866680489,2,mixed,3
219537,Effie Gray,2014,1932,5.85,2.128,343257,2015-04-19,actsin,19,13,56.1052631578947,33.4728988084116,6,mixed,3
219537,Effie Gray,2014,1932,5.85,2.128,343257,2015-04-19,writer,1,0,55,55,1,all female,3
229431,Election,1999,72711,6.59,2.289,14879556,1999-08-08,actsin,13,7,32.7692307692308,30.4447725124244,6,mixed,3
229431,Election,1999,72711,6.59,2.289,14879556,1999-08-08,director,1,1,38,38,0,all male,3
229431,Election,1999,72711,6.59,2.289,14879556,1999-08-08,writer,3,3,37.6666666666667,38,0,all male,3
229705,Elektra,2005,70056,5.23,2.173,24409722,2016-08-02,actsin,17,14,36.9411764705882,34.8749807325977,3,mixed,3
229705,Elektra,2005,70056,5.23,2.173,24409722,2016-08-02,director,1,1,45,45,0,all male,3
229705,Elektra,2005,70056,5.23,2.173,24409722,2016-08-02,writer,3,3,42,39.230026664354,0,all male,3
229707,Elektra Luxx,2010,5864,5.45,2.156,10822,2011-03-27,actsin,20,6,35.25,36.979610112492,14,mixed,3
229707,Elektra Luxx,2010,5864,5.45,2.156,10822,2011-03-27,director,1,1,36,36,0,all male,3
229707,Elektra Luxx,2010,5864,5.45,2.156,10822,2011-03-27,writer,2,2,36,36,0,all male,3
229859,Elephant,2003,69977,6.88,2.386,1227000,2003-12-28,actsin,16,12,36.0625,18.1019057991611,4,mixed,3
229859,Elephant,2003,69977,6.88,2.386,1227000,2003-12-28,director,1,1,51,51,0,all male,3
229859,Elephant,2003,69977,6.88,2.386,1227000,2003-12-28,writer,1,1,51,51,0,all male,3
230367,Elizabeth,1998,74996,7.04,2.389,30034127,2016-08-02,actsin,40,29,42.15,40.8669901410942,11,mixed,3
230367,Elizabeth,1998,74996,7.04,2.389,30034127,2016-08-02,director,1,1,53,53,0,all male,3
230367,Elizabeth,1998,74996,7.04,2.389,30034127,2016-08-02,writer,1,1,46,46,0,all male,3
230397,Elizabeth: The Golden Age,2007,53974,6.23,2.109,16264475,2007-11-24,actsin,37,28,38.2702702702703,40.4413236379088,9,mixed,3
230397,Elizabeth: The Golden Age,2007,53974,6.23,2.109,16264475,2007-11-24,director,1,1,62,62,0,all male,3
230397,Elizabeth: The Golden Age,2007,53974,6.23,2.109,16264475,2007-11-24,writer,2,2,57,58.9999999996304,0,all male,3
230477,Ella Enchanted,2004,46657,6.05,2.121,22918387,2016-08-02,actsin,25,13,33.24,33.7510020189701,12,mixed,3
230477,Ella Enchanted,2004,46657,6.05,2.121,22918387,2016-08-02,director,1,1,36,36,0,all male,3
230477,Ella Enchanted,2004,46657,6.05,2.121,22918387,2016-08-02,writer,3,0,46.6666666666667,57,3,all female,3
231188,Elysium,2013,330575,6.23,2.109,93050117,2016-08-02,actsin,27,19,40.037037037037,41.2426576050857,8,mixed,3
231188,Elysium,2013,330575,6.23,2.109,93050117,2016-08-02,director,1,1,34,34,0,all male,3
231188,Elysium,2013,330575,6.23,2.109,93050117,2016-08-02,writer,1,1,34,34,0,all male,3
231888,Emma,1996,27193,6.55,2.479,22201883,1996-11-24,actsin,19,9,43.2631578947368,39.2169587083333,10,mixed,3
231888,Emma,1996,27193,6.55,2.479,22201883,1996-11-24,director,1,1,38,38,0,all male,3
231888,Emma,1996,27193,6.55,2.479,22201883,1996-11-24,writer,1,1,38,38,0,all male,3
232204,Empire of the Sun,1987,88334,7.04,2.389,22238696,2016-08-02,actsin,35,25,40.6857142857143,32.0323717394051,10,mixed,1
232204,Empire of the Sun,1987,88334,7.04,2.389,22238696,2016-08-02,director,1,1,41,41,0,all male,1
232204,Empire of the Sun,1987,88334,7.04,2.389,22238696,2016-08-02,writer,3,3,46.6666666666667,47.4905672482468,0,all male,1
232205,Empire Records,1995,37596,6.55,2.479,303841,2016-08-02,actsin,25,14,25.48,28.8858159403079,11,mixed,3
232205,Empire Records,1995,37596,6.55,2.479,303841,2016-08-02,director,1,1,48,48,0,all male,3
233822,Enchanted,2007,139799,6.88,2.386,127807262,2008-03-13,actsin,51,33,45.5882352941176,38.9756149922801,18,mixed,3
233822,Enchanted,2007,139799,6.88,2.386,127807262,2008-03-13,director,1,1,45,45,0,all male,3
234245,End of Watch,2012,177297,7.04,2.389,41003371,2016-08-02,actsin,20,10,37.4,33.1873996905785,10,mixed,3
234245,End of Watch,2012,177297,7.04,2.389,41003371,2016-08-02,director,1,1,44,44,0,all male,3
234245,End of Watch,2012,177297,7.04,2.389,41003371,2016-08-02,writer,1,1,44,44,0,all male,3
234329,Ender's Game,2013,181135,6.17,2.315,61737191,2016-08-02,actsin,20,16,31.85,33.4432120106506,4,mixed,2
234329,Ender's Game,2013,181135,6.17,2.315,61737191,2016-08-02,director,1,1,50,50,0,all male,2
234329,Ender's Game,2013,181135,6.17,2.315,61737191,2016-08-02,writer,2,2,56,55.3099200082933,0,all male,2
234570,Enemy,2013,89689,6.59,2.289,1007088,2014-05-11,actsin,8,4,41.375,37.7593637887095,4,mixed,1
234570,Enemy,2013,89689,6.59,2.289,1007088,2014-05-11,director,1,1,46,46,0,all male,1
234570,Enemy,2013,89689,6.59,2.289,1007088,2014-05-11,writer,1,1,91,91,0,all male,1
234592,Enemy Mine,1985,33338,6.41,2.167,12303411,1986-12-31,actsin,12,11,37.3333333333333,36.6897729927425,1,mixed,0
234592,Enemy Mine,1985,33338,6.41,2.167,12303411,1986-12-31,director,1,1,44,44,0,all male,0
234592,Enemy Mine,1985,33338,6.41,2.167,12303411,1986-12-31,writer,1,1,43,43,0,all male,0
234600,Enemy of the State,1998,185152,6.41,2.167,111549836,2016-08-02,actsin,55,46,35.9454545454545,41.7804005894221,9,mixed,1
234600,Enemy of the State,1998,185152,6.41,2.167,111549836,2016-08-02,director,1,1,54,54,0,all male,1
235015,English Vinglish,2012,20136,7.21,2.449,1670773,2012-10-21,actsin,8,5,40.125,41.0929538675268,3,mixed,3
235359,Enough Said,2013,48232,6.41,2.167,17292841,2013-12-08,actsin,11,4,45.9090909090909,47.9323830899458,7,mixed,3
235359,Enough Said,2013,48232,6.41,2.167,17292841,2013-12-08,director,1,0,53,53,1,all female,3
235359,Enough Said,2013,48232,6.41,2.167,17292841,2013-12-08,writer,1,0,53,53,1,all female,3
235682,Enter the Void,2009,43772,6.86,2.492,336467,2010-12-26,actsin,7,4,30.5714285714286,24.5194923518387,3,mixed,1
235682,Enter the Void,2009,43772,6.86,2.492,336467,2010-12-26,director,1,1,46,46,0,all male,1
235682,Enter the Void,2009,43772,6.86,2.492,336467,2010-12-26,writer,2,1,47,46.8849866680489,1,mixed,1
235726,Entertaining Angels: The Dorothy Day Story,1996,333,6.35,2.515,711872,2016-08-02,actsin,20,11,44.9,41.5253449945483,9,mixed,3
235726,Entertaining Angels: The Dorothy Day Story,1996,333,6.35,2.515,711872,2016-08-02,writer,1,1,40,40,0,all male,3
235811,Entourage,2015,56115,6.55,2.479,32361416,2015-08-09,actsin,88,61,43.5454545454545,42.4406018897837,27,mixed,2
235811,Entourage,2015,56115,6.55,2.479,32361416,2015-08-09,director,1,1,47,47,0,all male,2
235811,Entourage,2015,56115,6.55,2.479,32361416,2015-08-09,writer,3,3,47,47,0,all male,2
236532,Epic,2013,84257,6.23,2.109,107518682,2016-08-02,actsin,30,20,42.5,38.2298504489759,10,mixed,3
236532,Epic,2013,84257,6.23,2.109,107518682,2016-08-02,director,1,1,56,56,0,all male,3
236532,Epic,2013,84257,6.23,2.109,107518682,2016-08-02,writer,8,8,54.375,54.7622031559421,0,all male,3
236559,Epic Movie,2007,88744,3.32,2.835,39739367,2007-05-03,actsin,53,38,35.2641509433962,36.264522150137,15,mixed,3
236911,Equilibrium,2002,257356,6.88,2.386,1203974,2002-12-29,actsin,24,22,36,34.3450093617641,2,mixed,1
236911,Equilibrium,2002,257356,6.88,2.386,1203974,2002-12-29,director,1,1,38,38,0,all male,1
236911,Equilibrium,2002,257356,6.88,2.386,1203974,2002-12-29,writer,1,1,38,38,0,all male,1
237115,Eragon,2006,106930,5.5,2.267,75030163,2016-08-02,actsin,27,20,43.037037037037,38.0661166892025,7,mixed,1
237115,Eragon,2006,106930,5.5,2.267,75030163,2016-08-02,director,1,1,46,46,0,all male,1
237115,Eragon,2006,106930,5.5,2.267,75030163,2016-08-02,writer,2,2,31,31.9201066556089,0,all male,1
237156,Eraser,1996,83149,5.86,2.029,101295562,2016-08-02,actsin,49,42,40.5714285714286,47.7157950489794,7,mixed,3
237156,Eraser,1996,83149,5.86,2.029,101295562,2016-08-02,director,1,1,38,38,0,all male,3
237156,Eraser,1996,83149,5.86,2.029,101295562,2016-08-02,writer,3,3,54,60,0,all male,3
237161,Eraserhead,1977,67851,6.95,2.598,7e+06,2016-08-02,actsin,14,7,37.3571428571429,41.3663230191545,7,mixed,0
237161,Eraserhead,1977,67851,6.95,2.598,7e+06,2016-08-02,director,1,1,31,31,0,all male,0
237161,Eraserhead,1977,67851,6.95,2.598,7e+06,2016-08-02,writer,1,1,31,31,0,all male,0
237439,Erin Brockovich,2000,132853,6.63,2.195,125595205,2016-08-02,actsin,30,17,41.1666666666667,46.1490093649808,13,mixed,3
237439,Erin Brockovich,2000,132853,6.63,2.195,125595205,2016-08-02,director,1,1,37,37,0,all male,3
237439,Erin Brockovich,2000,132853,6.63,2.195,125595205,2016-08-02,writer,1,0,37,37,1,all female,3
238427,Escape from Alcatraz,1979,85477,6.79,2.217,4.3e+07,2016-08-02,actsin,38,37,45.2894736842105,46.2191220609304,1,mixed,0
238427,Escape from Alcatraz,1979,85477,6.79,2.217,4.3e+07,2016-08-02,director,1,1,67,67,0,all male,0
238476,Escape from L.A.,1996,52857,5.55,2.156,25477365,1996-11-17,actsin,28,21,40.4642857142857,46.907327126093,7,mixed,1
238476,Escape from L.A.,1996,52857,5.55,2.156,25477365,1996-11-17,director,1,1,48,48,0,all male,1
238476,Escape from L.A.,1996,52857,5.55,2.156,25477365,1996-11-17,writer,5,4,47.2,48.0000000000515,1,mixed,1
238485,Escape from New York,1981,88742,6.71,2.3,25244700,2016-08-02,actsin,43,36,37.8372093023256,46.0243584038337,7,mixed,0
238485,Escape from New York,1981,88742,6.71,2.3,25244700,2016-08-02,director,1,1,33,33,0,all male,0
238485,Escape from New York,1981,88742,6.71,2.3,25244700,2016-08-02,writer,2,2,33.5,33.0000000000924,0,all male,0
238496,Escape from Planet Earth,2013,20221,5.72,2.206,57012977,2016-08-02,actsin,31,26,43.741935483871,39.8609407452416,5,mixed,3
238496,Escape from Planet Earth,2013,20221,5.72,2.206,57012977,2016-08-02,writer,3,3,48.6666666666667,45,0,all male,3
238526,Escape from the Planet of the Apes,1971,23031,6.04,2.031,12300000,2016-08-02,actsin,43,40,48.2790697674419,42.4712903578048,3,mixed,1
238526,Escape from the Planet of the Apes,1971,23031,6.04,2.031,12300000,2016-08-02,director,1,1,51,51,0,all male,1
238526,Escape from the Planet of the Apes,1971,23031,6.04,2.031,12300000,2016-08-02,writer,2,2,59,59,0,all male,1
238553,Escape Plan,2013,174253,6.23,2.109,25135965,2016-08-02,actsin,23,21,47.2608695652174,56.2199089712747,2,mixed,2
238553,Escape Plan,2013,174253,6.23,2.109,25135965,2016-08-02,director,1,1,53,53,0,all male,2
238553,Escape Plan,2013,174253,6.23,2.109,25135965,2016-08-02,writer,1,1,45,45,0,all male,2
